IsoWeeks,a flu,chest infection symptoms,cold flu,flu,flu nhs,flu pregnancy,flu stomach,flu symptoms,flue,man flu,symptoms of flu,what is flu,bronchitis symptoms,cold and flu,bronchitis,chest infection,colds,cough medicine,laryngitis,lemsip,pleurisy,sinusitis,fever flu,sinusitis symptoms,gastric flu,sinuses,tonsilitis,catarrh,coughing blood,coughing up,coughs,night nurse,Disease Rate
Iso Week 463,45.0570018278575,43.5182722132562,37.1304657388446,392.8381276853317,10.209866881883576,13.248898363865305,21.46718019147709,104.67587074697111,218.0549481736733,18.674905983592936,48.17806146146559,25.63586096861163,31.107256876914644,33.12117463094723,101.69995340200204,121.8602289872284,69.97766491790586,28.241577714628573,55.42478500506133,31.525872048501448,62.71870854858656,74.91402680375847,10.753054711004522,31.49662889427733,20.418578399524243,57.8921578609248,68.89517998601757,71.424144777049,50.8952607715072,85.93350984513118,0.0,18.57077330895861,5.674013726
Iso Week 464,28.86708173390173,29.441440012703744,36.849689847030206,333.61338326654743,25.270607615705643,14.437630214905903,25.78698869163578,68.88241948540977,261.56051597511254,28.574662828025904,34.789565609515364,30.31128794428951,32.80559939594979,53.83832078014058,97.72009235397924,131.5347513320753,66.2520664007863,31.13449800796923,73.44114175580737,34.61832081688893,58.71369179088924,90.91588910448684,10.974644026818586,52.30660389047255,40.974551286805664,73.1760934139386,54.68283522220192,86.02514256838104,72.93625411349208,35.78957218926584,0.0,15.24443361127962,6.263980391
Iso Week 465,44.75379996088783,47.849858306480535,45.86423594010121,426.083751921126,22.731207997138146,22.356713802007025,26.213355738256716,112.41301067026926,277.5633714390512,19.77769047472366,13.997478946606437,13.884036383916936,24.87063502328896,41.86548590456497,98.2503311083468,116.62799601910912,63.82769088628039,43.358443015175226,44.27816464972717,40.54489758709075,67.70256113620239,119.48570327002128,17.032162006928438,34.76142220727583,37.8946049882458,53.22309554972295,55.311401865247184,48.95656571735629,51.54416011557247,69.30725302258604,30.3472457087656,48.895200908645066,6.304757991
Iso Week 466,42.45019657672991,31.623181453542664,62.813484196250826,456.2053377100611,12.570447864498169,8.553954849057112,26.051537504961875,85.7113981527044,260.81586891302555,38.22787783698259,30.35681601916356,17.09455979536811,26.34702696016445,33.050529639508326,88.2187538567301,115.76744058302268,73.74238449007706,21.49980189526512,48.40544580679288,24.32433784792506,82.81010532842247,121.74285361600894,13.352059088970003,45.79185625776969,24.418122762309924,56.16712074381083,49.52494392789718,15.518121911646393,44.4131364738876,58.74956667456721,29.61313492346806,29.31463544615056,7.897880406
Iso Week 467,41.316179238482114,38.30428875397888,64.07700114665775,506.3762453654575,16.999125875930755,18.792536882151577,45.13092474750864,91.58989382473928,287.1085964013104,35.177938244837485,34.95500517895604,22.46847962492407,9.128767323403435,31.488219109580577,116.05229940521966,133.16988459116914,79.62268533897563,24.34039175879328,36.23914314625628,38.23691864701778,76.41086321725463,101.0234797115588,27.597402784441943,51.26262723673348,31.409007912370598,73.46341907952355,72.64549052499412,64.07182237654033,31.62769977325286,31.62769977325286,33.282393953695,18.68088335507312,9.949140939
Iso Week 468,46.94474253074329,49.50515064471461,55.85318804836442,603.733002984718,23.41452065348913,20.327369632615305,23.7637917690572,95.4115007566398,296.96339379041774,38.54041862837656,29.02566249931587,8.410068427500232,28.33466889708549,35.45959131242038,77.59315835551881,154.4359490030722,92.1098059106926,33.688495395462944,59.72803640281729,41.19051096477936,74.00005095065451,105.1438922932022,22.546765864663293,43.36429036030796,35.21124532793374,63.06809418804357,65.25362013433447,16.535302023346496,13.954576705717974,87.69191919214836,57.60727371747872,0.0,12.28010929
Iso Week 469,49.50358020167054,43.13596794639955,56.76960405517788,648.0722054151362,26.075247567057552,29.61208540891837,28.53030323872064,122.482163225981,312.2492529331268,21.00851411878752,43.35754987068616,24.972140343532004,25.62815086085061,27.30237256123001,116.90036397246548,145.4105469322757,106.50165953945712,34.72009979857557,57.61514443653724,43.59294719385729,56.929110518384825,106.92135731274354,8.520463821272386,41.15215855844489,20.623185981083804,61.03745019770986,53.83548404602637,17.193398159859676,44.44711718259224,58.37186524032951,44.44711718259224,73.69171580663553,22.74426942
Iso Week 470,81.6744565431302,53.91167069805055,70.27257511222818,735.763025566509,33.806748394356646,29.772792273743462,39.32880049918938,140.80620921641392,302.63437085938574,50.73987793204496,48.10904168931352,14.801000202843028,42.83737458749788,34.974051777707906,152.90555704342592,128.53820644464827,124.417240877348,38.99386625954217,60.170865454874,56.0126498944763,68.73765479581456,110.90053176751414,9.18211131656301,51.24900368282197,34.710025649982484,62.55012010472649,61.21751221751544,30.167570812209227,42.962741827551376,59.69288570533252,31.449123807240998,29.126725524259395,20.64371564
Iso Week 471,97.07348080212525,44.97110957580509,98.36474232446342,1000.1984471750676,43.61155051637392,59.37711692250806,22.103214219940632,158.48571257256407,306.4132404221232,49.55746078963639,39.68287759846789,31.08280293095605,27.91829159304869,51.31398926137797,135.71671893862887,168.12840296361338,157.21863651786344,59.09930860144459,75.0243517361712,54.83957373667215,71.83083269419659,120.56589296330056,22.31547642289683,58.162204054268095,55.85887225802275,81.06339541494904,73.06685964326662,28.34038807620076,76.3504685108788,123.55380874804486,46.061763704181125,61.82597009746773,27.51642953
Iso Week 472,86.7638731768117,72.45400518328782,77.21011448728244,1211.6533333940467,57.52104961633096,71.06981492287989,26.968595907001347,184.03960065493604,316.7461331203378,53.72870989938662,60.75094670170069,38.24700500714733,43.82123561837448,60.35214932088172,150.6144172927525,195.5385945604312,137.31574516485475,54.1745591061613,91.47357934921544,60.60369101655546,90.95124054431926,152.53630500373464,33.19368660705617,43.39006068894103,37.84654393753816,93.8821216129336,61.64380685078503,14.507901005636532,62.40552111355815,153.07272124262275,101.87350288869156,33.11100295897125,23.15055701
Iso Week 473,123.87120990909447,51.0703648496609,128.75865500710069,1566.3473180435935,58.087109472385045,56.44469563006824,19.41756900043057,189.14280126870835,347.59721478765266,45.90624332081939,50.74088181665235,41.383995812542175,23.686047744864627,45.44738862872456,152.57616709824364,178.1577505571237,134.08655007130986,55.59909851891238,94.22675737631174,51.76272839559705,92.08097667557458,131.65228561340683,21.22755735595513,53.56874737411995,24.263782370706814,80.13057873996483,61.85910027012,40.3474261367336,29.895045812526185,74.51910963617308,13.569535969470534,84.42927305808531,14.23872316
Iso Week 474,139.30625523607475,70.95463943350914,137.41454806154024,1669.1975954894071,60.502371640302805,76.30328756760545,16.59444724509814,176.76795332024332,395.3897526094578,36.94582652324939,44.12284320599299,47.44347135245069,46.81039875343392,52.62291982787309,154.38045958285983,217.200384945966,168.8542448714358,55.16494536484546,68.6016159301195,74.82344933182732,89.48814503652743,137.4175179961361,27.29761475992721,42.03694796739251,28.331316953649328,68.26486302333602,51.66057036859616,73.01932245939783,13.986465827500863,57.74572177947219,39.77633094951407,42.74842578243658,16.39955274
Iso Week 475,123.96839603829343,57.74294544242536,108.57774907978376,1556.453884489437,53.05486031681966,76.98337696789972,27.86991958846178,194.91979264238495,410.5225601295412,48.64921855607536,43.5083864755012,36.81693653611101,19.52392282857649,58.0194689935488,132.94539748150962,195.7383193828549,143.73542142126377,49.14988892941869,77.95906065695907,53.50133823923776,81.8870078033852,132.0266107517735,11.554722810844403,30.5339036255157,47.5072359151929,60.13397442502945,55.41401703431035,0.0,73.91204538966049,117.5496257011025,43.7397721160077,82.7406297102498,20.37067112
Iso Week 476,145.0647414841701,57.675906647338415,108.34141767204076,1511.7948815631305,62.59449774908349,60.27081038012647,28.166708824254044,181.91067617306555,452.3554103967544,37.00537178429048,42.961715849432814,35.35499087859961,24.864346530931723,62.06245399963944,167.11291810262531,213.63172971047337,158.07259783763746,46.603439510488194,136.79735690427574,90.41472282382786,102.97447933511634,135.47315367929764,23.74056142549539,29.910909111856288,59.946872949318696,81.33416555606995,63.37019957057566,73.89562085047272,41.034419764774704,42.58365835701253,28.10883777325109,56.47971491498994,18.25076076
Iso Week 477,111.28043181245953,50.88471910192908,117.74131523253594,1431.759286603194,63.77894656928876,69.61265051021299,26.89399612943606,152.6683967463338,385.7688654228086,46.69358335486573,42.19508956635077,29.01702403718038,30.240410600246083,63.820940487596026,146.4826618816369,188.4914445370336,131.63170814620477,57.26974043675299,78.32258997368129,75.99189901693458,89.80189397146829,138.8151487435364,17.160496727564112,28.367051233366137,38.22580041412372,80.57226507108791,63.421924276992726,57.95165922398768,74.60987477426433,165.03747090416704,27.808802518559844,86.15438822227746,17.68390006
Iso Week 478,105.70105615529242,52.83527010945427,79.92524356748196,2005.377223754396,45.63128055965039,42.14521131790143,41.987291009137614,207.37430698995303,402.8830104908023,54.39973755612805,42.05560435999404,44.02332280697522,11.84371493839354,47.8821156972043,150.01149670945614,212.6071095151028,108.70932598346693,44.07931690749698,103.60451888126818,63.76146911831911,99.53362729167168,170.54979854884874,19.500262757718296,42.74579492820232,45.2827985400618,75.21181632903213,66.26513873206636,13.414509347513674,128.01363188856445,180.54200069483971,29.599126066149235,56.52394230845466,16.69363991
Iso Week 479,145.57989507787087,36.95333988203704,109.45871505730187,1637.8907959169435,58.27480329463163,51.98270563202991,29.11858813880636,223.90464842301748,405.4132132620156,47.55341782088824,51.72463998772438,43.5048976278339,19.89754292180724,66.12597707695456,144.39983283073613,244.08960221625608,147.4346824092093,40.70127519172161,105.96276671332537,50.33936360268073,113.866567032164,157.575830444745,23.417271425564618,25.4738381064233,40.46112280305791,96.99122174059882,55.08281008861916,38.878588756781205,83.74736379796195,130.8254516609234,43.43576114997898,68.8434209374875,16.52633816
Iso Week 480,126.8805019800526,49.81301848199054,112.24003900953105,1323.461978348012,53.37643140996988,41.63781556597403,46.29184473283078,207.44143624508524,384.109560550552,35.278136394461775,49.91672672715203,35.784985751597226,11.729097763202182,57.82592161812499,161.99052148066784,222.54136196131276,122.71362718635692,48.13386542882937,116.76072987469831,55.77281948512343,127.5141473953664,159.05984925069916,27.967422826214573,14.444452726667848,43.655341645459714,68.01046349211792,83.22753144378281,26.19369609506205,54.831350769342016,96.562106740401,53.72888297202477,27.064247903465795,15.10866545
Iso Week 481,129.7898457901835,59.19843809399885,118.03280913737306,1241.151081578591,41.481892471359735,59.399306939582566,30.36647470954534,212.62633193588357,384.4391476880868,48.944215474184965,50.54104781301948,40.32621410708237,10.968384222903378,57.48755765556439,197.84440637353305,260.18753966490857,158.4872770693068,64.5690338510797,101.2762517519279,84.53222737135248,101.39209168001328,154.83050015359478,25.92410260496708,24.639610885049983,59.0453201947423,64.55850616118369,70.67295272745761,66.13520897694738,83.4665267640763,132.73567103184584,79.34363518551429,41.34107935706614,11.39864619
Iso Week 482,100.24258496474113,42.73642174891431,121.8374875278479,1139.7321666307312,46.77012577381457,48.63257616978972,40.842692772430496,208.76925040762384,315.2556426510529,60.96345508482674,52.9450504640069,42.911593704926496,25.335711084894857,54.956645284391,171.1221973910856,278.93212494978656,173.07419266638274,74.74993113397552,101.94724644820856,73.09158647190536,94.83913309504656,165.80329457385113,26.809405027791566,28.242556485851548,40.98078818201487,74.35408435213229,53.25684612579083,55.14304542306195,81.434662876246,83.17712247121285,69.11827665170068,56.99409041466612,11.99082241
Iso Week 483,97.64942218665028,54.966525189868655,118.53829745221758,1119.5463731194816,38.279923025330746,26.73317438461672,48.75816336536992,216.24752262173436,327.0721978601384,77.17908173346132,54.032265632277735,34.73135542498945,51.05243402192633,70.60706089090672,252.17518594520567,239.59222868952,150.73577394219322,67.72973594483622,109.2431770564842,72.36148932925816,101.2924016225937,160.88614858071494,30.610955200263174,20.04216730709373,46.854893059418366,79.88732400752068,66.57956573330284,43.33297731818168,67.72138522615765,93.70426022210336,53.69459100049926,98.72675214074556,6.856699705
Iso Week 484,120.4082793779124,43.59707300391043,146.00068805282342,1049.708381550084,41.29349321068475,39.04046950544136,53.26592465505606,171.14021805320448,369.255889154046,69.88199271732246,52.12752182739358,39.64249545124171,24.53981220592633,82.75281896848512,223.49204302920248,291.1978148403558,117.8632781712476,46.14260133550536,121.64603811468564,70.76433448951407,164.37070787101638,170.24690374638925,34.27058584051935,8.412627719586846,47.52033047442642,89.00877621425714,58.56622156646368,70.66172310952985,53.276837116872585,53.52500805403032,27.56953415641694,30.45354311332656,8.226923721
Iso Week 485,93.07963557748867,63.83129615446462,133.57126121358394,1080.392752256645,37.19288434191416,43.60514253764525,49.080487817192925,197.90501263349796,335.80910984983853,72.59214302732347,49.890038196475885,42.02048501318887,52.17731721838828,54.47003387316912,224.46467950609124,271.71619984075227,229.85920962999435,82.30603023046271,105.42856652260674,79.61585732771904,164.83291578079977,163.67227158428113,30.81177037608304,26.953013568682486,52.13328497835065,110.05896971044264,50.16955931153403,49.26047952657922,50.60542304853765,136.213437280872,101.01749377722726,69.79506721416624,8.061656293
Iso Week 486,112.12093616354257,72.136424671634,134.07120094923297,1187.721630211206,45.34695904326692,40.632207213022376,42.93779780979144,254.96844871535407,288.2492203374842,71.26082496752342,50.09736729139114,19.28075543254194,57.191744771552735,83.24851735954643,221.06752158178935,345.9247004895448,182.94611385657896,79.21051417348527,96.88843867487049,75.3989936382872,158.01210982224669,163.65024010682563,39.65136982779641,39.341736991656894,69.80872311761053,95.97115702935696,109.40385891599024,75.25793020594263,87.58622644413784,159.22805485995264,51.09381838927417,82.40956938331989,5.243984654
Iso Week 487,117.11276475693822,73.42218327153527,150.08259866818807,1068.9149755714911,49.26441624878395,30.856998970609794,72.02694447886702,258.5397512052986,210.12799350034769,49.095515018583846,49.786916733393866,24.62724728179393,65.2640732587454,76.3892751433831,257.4346443456978,349.889969038659,204.10897194402568,54.44354903360328,98.25171141368268,82.60582246934212,166.86571489966255,179.43937035705275,23.829218309018135,55.50573340576229,60.509377747700505,85.92525096813362,67.82936716102066,31.642056599824887,139.73880574350943,253.23714867980283,80.69225472484167,82.90931799991424,4.099030719
Iso Week 488,111.92651121554712,61.43218467173595,167.40720732853237,1124.1854402030392,33.91362349311385,56.25446396383276,51.42329467607978,238.4432063893532,228.92113024702897,40.87993280087456,77.18377409691571,35.31843567776678,45.71118644223832,70.20312991705828,223.9924211336891,334.42773210433296,160.45722753913373,70.1802977412947,123.06364164651625,74.22426871217026,160.051112388641,179.80842664479002,20.372228200826985,49.60038313011205,51.06400487457271,112.97059425348046,76.01066546939772,12.12966763560538,98.0246350972822,124.4290732440576,96.08850563310764,41.1198738818072,3.55366355
Iso Week 489,68.60894931072924,54.129093279857855,85.75583915327073,803.3854915661195,43.73311560784759,31.810896307472227,30.38513069752135,191.46816792735103,245.66157563724812,43.35559189574608,36.03125154966971,27.417592779120177,47.344287310142,56.82838320477621,232.6294465536831,282.6673004076441,171.94137398360925,52.52667399427207,100.02084593373912,62.858023144653465,159.13329362968366,179.53534496174856,23.54252052543722,35.56691950174794,27.889746979581307,82.9972826160986,61.12440436762275,90.21009317622556,118.17159371787037,104.47325771969942,77.72425477604983,119.50780797795488,2.664646436
Iso Week 490,88.30232085963608,51.592142886246734,89.414170120943,801.6769406117834,40.36682786022048,15.76665593541088,40.3728945117018,169.77834227510814,304.967792640132,34.6276550980502,43.94321894002046,31.73374379641861,60.5776801731508,40.83485737126182,186.4943201771366,198.1463131192595,112.88909977905888,45.41427566058513,96.51723924747648,47.01756683469578,151.39906987762274,163.9104378163964,27.491537375229125,40.74876354310885,36.77858934525085,75.10129337029413,67.13387661175663,29.093451288238843,75.95609188386834,166.39853576558022,25.24148370288404,24.384222985268025,2.626498141
Iso Week 491,91.46686649302316,50.38565732126089,71.03057740515062,902.7339257007786,37.03024260651485,36.8407843284299,29.58465764551646,179.71457791008729,316.7833937444438,55.06760801799538,45.08927559635166,33.02439127614738,30.253532048273467,44.66149924928042,185.13240693862585,230.94320183424,140.07147788598425,53.7904007007799,88.0035032472235,57.12709189991188,120.16269211915048,186.2917415792131,29.48624850262777,42.097364452748046,47.98107059028076,72.80565755557475,73.27879270323079,50.164571065683376,12.241643804181315,79.94205768837125,36.482386129309,52.43666968244593,2.945981914
Iso Week 492,59.65624140988219,54.0733435182645,85.18276404081897,803.4787884471065,34.37271281796332,39.43431515326494,41.705827570232046,165.1470644162754,267.22173900560443,26.56274032762508,42.301221738400095,27.40828477102469,54.10620141401235,62.81142652234416,156.02287833970018,243.5962170046834,124.19821026025944,56.65674628204352,72.01065741737038,65.1839150021771,117.34820552526018,173.90993931576344,28.545026252654644,52.93973787846695,42.69961232095567,108.75425337755978,83.13555416696158,27.58295568740426,125.216789067422,166.6709691618133,78.93170854492539,51.4880822092904,1.364775245
Iso Week 493,71.04362226989271,90.97109867612812,102.91394665151128,899.6660337777547,44.71549914389952,30.588959622137825,45.71244360865671,205.65308284987515,329.6079519273179,36.75301333399696,52.02206415566645,43.87842422664523,31.510363055624275,51.19213158390925,196.02276954993664,237.39324439242208,132.9910678727217,53.06852588747188,80.63092399170057,69.95082417598091,142.46951106168842,165.5205827988888,19.761849235770782,41.979039009131576,46.04323342994472,83.69187624855681,94.5437065355782,52.03105961374553,37.82098682568715,88.36646612361722,24.327959915694027,25.55826385981544,2.709239379
Iso Week 494,90.02344614317742,63.88998324368843,101.20954083682052,1021.9803209971352,28.745177092838937,32.09722378324036,40.93737707805013,243.81509286504843,334.26969088033985,56.50491110768086,57.27131887025866,41.411401261292816,38.101499193280645,52.42541455007306,185.84165802968545,268.2402070073084,204.57201948043004,46.76277087999031,96.95027970492244,85.0923505053819,173.3873548873095,198.4055681085292,36.598677724730535,54.61290825945223,52.359385513553605,99.13405940436095,70.98967101089062,100.28545493892614,89.72839366186743,126.28529604340194,50.606389954751855,88.59054878254366,2.610956319
Iso Week 495,108.8676658362045,81.57017397153187,132.35752202056466,1079.0140018623583,40.63916084866815,35.128326869837714,58.50969100509023,286.49907746114314,296.45895772210497,49.061401350005255,63.24781794874108,28.064577452446827,38.0454979972471,51.90428562208264,206.36108432206356,352.1535310637677,187.25310463616836,43.6065817308516,72.06091131409487,47.79805505056313,121.52781917086848,210.58555724970043,43.17809649853973,42.67171733666807,68.11976156923082,93.77378444776924,65.4864765135614,75.55113784749139,77.06939942135232,115.53438241770938,90.45343836512576,52.364137319147154,2.620689531
Iso Week 496,95.04540703135588,72.45780184672064,122.16229010340192,1114.3377769441909,48.1383113124477,36.877792564681805,51.43329908531364,269.09217155631814,238.178245147125,45.77428875810924,66.7845179529218,34.75418027830873,30.676380763373658,59.89621194856455,219.2392127228745,334.2215173727992,166.45705815996118,64.93355171852387,93.08613476730872,80.57148499433735,114.59923515176506,218.07661887249336,36.69007410625405,39.94594643993604,43.94904500069648,89.8891117527894,81.8947611038155,62.29725406731494,76.83871687105758,129.1109542427892,26.710180043608148,40.77751497709136,1.774087675
Iso Week 497,78.11145008094032,72.39629334440197,78.03711871152495,939.6583000965308,42.763377091352616,28.37675995324993,28.44614493456172,261.5878115748987,279.5212677487231,37.419187317460505,57.29979007380372,28.477756131271867,45.6679144769282,48.28763433758729,228.2751265354616,278.20443809465104,118.76543836277573,49.71629922557812,96.6239269137565,60.58750171277885,182.5436154631174,201.7391123793731,28.058087622694625,35.62112261244994,47.86213301856685,85.96334221890625,82.51077970246529,52.40261231839513,117.97731921696251,199.57715574591663,52.51627147987934,95.02710700457432,1.823368473
Iso Week 498,101.02187540961197,71.68209790875791,100.0999195277756,896.7231757571182,32.25570903469428,28.96742758717744,50.35833112103638,227.5104984269163,264.80826844673135,28.22810777006791,56.92530544209943,20.866796654102554,21.844485255963235,34.6876598996947,191.2461883270292,272.59407614595136,125.86681786815214,70.6276438083885,91.73429012437192,48.78985630046767,138.12388229660448,209.06319983660407,26.99552153829893,38.68099166961518,45.8760200381609,89.64909298837578,68.29086128661707,0.0,148.7219141696658,146.57849947892808,68.31411986795521,52.1174122299535,1.642173197
Iso Week 499,53.55218147975478,57.31030495738938,78.14121530761257,906.7470753364586,55.267763996238045,40.827887029946055,43.487862741265126,245.07938201351584,266.6267558878248,49.25471052681446,48.95641466169867,20.96663119091256,28.30569178615645,47.29838322298299,167.04578132560428,253.88496676772823,120.07799071612352,63.0372277202142,102.25959448266234,60.526304682376505,144.10322233399245,186.1017304604331,34.54508283380063,42.758145520707295,33.860393126698725,84.7569668105813,64.93995398443998,45.06895760603568,68.44649296298905,180.08026366935496,97.36399837760943,38.59450030762002,1.462734775
Iso Week 500,92.83970227254464,60.62180659027172,90.463836966677,796.6302931478305,33.40010473402328,28.74176289906914,51.289681313083065,216.46453999669023,252.42383532669572,29.23459131522972,45.73985988427502,37.18712161474831,35.794912163062925,53.78121690278885,201.0543821471712,288.45454339775085,117.33519918399952,48.59112584818431,97.59990703432804,52.643157359947146,113.55550731718156,192.88932785941705,40.10101692406719,42.85587942747265,52.82617206065404,93.9702966895224,83.15990982908728,25.353257273467225,74.88305290366786,87.91722517735512,25.31130525762151,81.8066502150754,1.287153928
Iso Week 501,68.4895908090054,62.81192359284434,76.87950025909548,845.2740602717176,44.57278475699663,28.693267085305656,43.83123912619772,210.0923586764923,233.9303294083661,37.342065162448,51.64757035032611,40.60835715973657,43.86373774270037,56.73663100734377,145.124149003645,229.84835550820551,139.37997197331498,67.70512008253687,108.5803013894256,48.205367973214095,142.80305527522393,196.8518238471708,36.21870446420383,38.75771689868198,46.20222105213408,83.04166260255336,74.26671916408507,52.54708140967213,103.89307744430415,117.20453104079796,37.591396126246615,67.85954374817159,1.58349145
Iso Week 502,76.12414271852258,78.15682852607213,93.38462914107564,741.7119201788086,35.15138015512684,13.457764911948765,31.972095318355404,175.53705423669422,217.5465063685685,30.635505045139503,31.88952125377615,34.10692270186187,34.83899045091351,48.80105080267885,143.81101279725416,292.6803106417074,100.10677789659132,55.27172306565558,110.663074943369,49.52383772785726,109.6559369928422,162.3287663464803,41.14908510426964,57.52429776914653,43.64226015727742,82.16319994720232,69.12251829985321,26.4622448435364,110.83442898931489,154.29076089449137,83.13640167174633,43.425691048505726,1.577211703
Iso Week 503,57.62130049910876,65.23268932558757,74.08025842551038,631.8087775821205,35.81999274418093,30.069554703808475,27.42606844229655,193.2700403550029,165.87124009782423,36.54384554881647,59.51509764418091,29.67539882094608,22.104153652445607,48.470101702664486,157.6925864891253,243.7747901392635,100.45354270914424,57.93678432547795,95.43280587592226,61.61116019823449,116.10129585905592,140.27757129882792,24.241339002066574,42.898624840935376,50.95735343539021,51.7297591204679,80.58986580904902,13.05507693521247,133.30474315333663,176.06246862052163,81.01095894805754,0.0,2.106253467
Iso Week 504,89.16199006038096,66.23837178246946,88.67658018169843,649.215224437823,30.73191375153065,17.783253971693487,46.95428102808874,159.99503774980937,193.1378734353847,18.739236280684164,43.9428695211824,30.155756635949054,29.909058086004997,55.99430046185224,169.74789870969127,253.66107322395047,103.75007767330544,62.61786159491607,92.31433673810876,50.36689079538362,115.69468644294363,155.11668072860888,32.37396810983866,34.69057441151283,50.66451873283814,72.96994214043006,84.15467473910925,74.94269374383177,91.54302348532346,150.70319898495623,108.50586098908082,0.0,1.52812302
Iso Week 505,62.11795930933842,44.11908892077231,80.74408341368402,609.9045294402539,24.892701089148137,34.939580071303894,46.76510427015175,181.1045566213489,220.26483671351272,22.559264338755423,47.870437533881365,18.93518646599381,34.15021923702626,43.640384618209616,162.40098832088512,225.4000066861752,85.92743023910893,47.056372824883546,101.26963946036004,43.98474607973026,119.00675016061857,162.615290107403,25.811456772830088,41.907693198958086,34.15049828481266,94.20428690341868,64.49218356114365,79.0169794013207,72.79425967832208,86.81896614313102,104.6518776531538,15.297907528880645,1.166058917
Iso Week 506,57.18895077934691,56.5914796579465,70.8768797060612,613.7010276643789,33.01523664375851,22.072883202814587,42.76739458779008,146.8026402456338,263.62568125360866,35.21148650939751,35.97474376599457,37.16531884691922,28.89604931664825,42.45909335137437,181.85232115376903,229.72848711812995,100.43597712611653,59.80210952582284,78.81356779948874,54.06434871791079,116.25340849877212,143.07368939738524,19.21284040401468,46.36066359957304,39.29449005612829,90.03536734769396,60.76566797347959,13.3857451943845,94.34243683612031,92.57722533528263,37.54221872104715,51.591449657830864,2.006132382
Iso Week 507,44.96691646478202,46.49947988626751,53.06898350658087,528.6875322870376,25.60287055621333,13.85947365311678,39.62737496878815,117.46024461916174,234.55054010555855,37.19139420958366,29.72787108827321,25.0808792549372,29.36142477725497,30.413899243881893,151.09104910616315,234.95359779146727,96.2976893860656,39.39913812625331,77.31972495754994,33.90680849275267,131.71815731389816,189.8371684963744,18.96786458397159,45.24218968988996,24.3941451432892,97.97013922887528,72.84543268958254,61.51319872267096,153.73495109958472,141.7365047353788,76.10197478655293,25.42001747180769,1.866502166
Iso Week 508,60.11587542213702,63.35474424285257,67.11388113303188,629.6594590916606,46.83958037002351,24.26525622176729,33.56857489791376,139.7943192742491,236.07644326286604,41.29531382536469,30.15033283220216,24.919572302761942,22.022412390999527,42.7509907130093,133.5996506205129,205.0677413506312,111.42607791519276,45.651562093267565,101.54282991779031,29.683477095386817,103.73569010634849,165.41912430064153,16.69244632674218,42.84846460592495,37.229424616923545,93.39891978711178,63.43758499676972,49.52653059109192,73.67434577175241,124.09496554850266,75.22989057230654,63.17534908034517,2.946522876
Iso Week 509,51.44460982202646,73.37117985385109,53.96026480107843,620.748116451946,13.09238234326259,16.914855297129687,44.86005911793647,136.24008050021163,198.91810584888063,16.987268728189836,43.860192939386266,14.714329700514616,45.92892049690795,43.69469554770615,171.46297229320436,247.47066219229737,122.29920772871104,44.65062570935085,99.94918083679048,45.94890993313362,136.26189210706545,154.84096626655986,30.396189497624054,34.8777926353711,34.17771208154739,94.59850020391175,65.43260242257551,39.059888859529,150.01754666738125,175.49948822296187,39.53075732409872,25.265193312745076,5.240061465
Iso Week 510,58.46960617942027,73.74354982730942,96.304059718045,632.4713712296276,32.27670110433589,38.855724535324974,32.16861966168275,159.52154766895612,221.54333992348512,37.858292576268994,48.51856178756539,35.73807404619138,53.100886819855255,61.82634739480263,215.30918867044053,238.0808846535508,117.25290255825,54.56714512583251,99.93596229049062,41.10546980767373,114.58574609499496,177.7721527788051,29.78936486891036,59.06994833358947,46.67608330580326,78.36032667156829,84.18539085778002,61.94504223707655,79.12859233200263,134.82959895594348,55.12413912518104,50.86474646067968,4.227848079
Iso Week 511,52.261916102567056,55.53238883309734,60.88776624053024,597.9671287852176,25.80741984890048,17.058862785304836,34.6906580095244,130.91948998301046,186.0060601279915,24.31934054650299,33.65567066891288,36.12595309691478,45.19477352489992,60.76535213183355,185.71062901407103,235.5619246648549,127.56875187524818,56.81811198439167,89.98354389839217,47.53004611054585,136.98942751981326,189.64264456868975,31.510445020722983,34.29741104170677,41.15254500668403,70.89792923186754,71.32685759419572,110.8505028406333,70.22922276628644,109.78427177941452,65.46556824000079,25.52236189220848,5.370711096
Iso Week 512,48.7432270547934,53.055242455311785,46.76477196379245,475.0361197308568,16.433584538439224,8.66824396054253,31.719227803314805,111.28911999135188,172.59802798129653,27.44142836587124,17.260229329420756,32.15190227005804,48.5792321393322,36.26016830416005,129.1714846888177,215.3141356880042,94.94894848661372,53.68375897157291,133.0067419332504,27.465540480266405,91.72254276317987,163.57815912270368,30.959618499043597,37.305796795303465,22.919679020792305,69.90572920453347,51.22380783083885,13.682778781703863,166.73770246977094,271.9212900105381,88.4252891455676,0.0,5.472473459
Iso Week 513,52.24713229879459,42.426365610814415,49.22127659749069,489.9047821136675,16.65183823070183,15.84761998974943,43.27983389050619,130.53932452583248,195.22827666297076,14.609243317093986,25.232143212481272,8.665909232605769,39.61544535003884,18.69443731793252,124.4741165058795,174.55442241349377,58.62842284451607,30.78461757582764,59.97803084125438,34.7646164061447,97.66781844150276,110.14987011875212,11.7664329298623,34.664272845148346,42.76297104273722,90.10716986705502,53.85032578561722,25.834918725721195,58.62339545243844,114.97795663721658,29.003740086656556,12.787444548599838,5.756551363
