IsoWeeks,flu,flue,bronchitis,chest infection,colds,pleurisy,sinusitis,tonsilitis,Disease Rate
Iso Week 284,303.8077915014091,219.45386409178423,104.14759436781968,141.49994217048948,82.93422301218062,54.14426212023067,102.19277994770208,97.93288559243707,4.259317256
Iso Week 285,344.54606224262506,305.7899618452686,98.25912717520472,125.86301145304888,79.54320124418611,55.97399336350775,100.52446385988377,94.82286171714568,5.944439307
Iso Week 286,388.616792969778,319.9982305160136,79.22919190931124,68.59833937975655,123.38356999628004,54.17584915946071,96.99013894298946,126.02387620843136,8.903759967
Iso Week 287,459.9801521240569,240.89882903858611,90.9916971916809,90.6150111955076,105.38140172808248,47.29216122477753,56.777896733241086,109.60708302659278,18.68901132
Iso Week 288,498.2500727116866,326.60406318102724,86.71618305309057,146.38637006936273,119.59819894535931,101.66113812178148,131.1472873678715,89.06859568686869,31.43326226
Iso Week 289,663.7509953274475,268.02552096397545,109.52210434801933,129.9109915436421,165.8101156884958,55.65333091625592,107.31089618337953,109.2851033712541,61.93738131
Iso Week 290,1010.5821465231865,319.42620318571227,115.4060587258267,145.57220181660207,177.07480611186818,53.86029476210746,152.65819790284837,86.52563480685217,147.1391413
Iso Week 291,971.852091782544,289.9853210130395,123.8323900142838,163.2836676041077,106.93593964147708,59.35312360009006,86.43610398268333,99.86494161239328,133.3960765
Iso Week 292,860.5714517232399,352.32753002200144,106.18429533520036,111.85080652896951,80.11050783543917,87.6099502739629,163.40475693244397,98.12111395649193,39.95990534
Iso Week 293,791.676002803589,363.49777507928354,110.52626079291362,154.08035185801282,93.58652992428443,119.3009597400944,139.42315283000863,99.14866786562264,28.77088164
Iso Week 294,789.7662007375558,341.0565077892314,91.71009612465578,152.10648441485822,93.54061889508968,67.09430082534605,131.78096559155142,154.94094538833366,19.35154363
Iso Week 295,818.6795689242126,315.37071932213195,123.57406337602616,181.31357771434256,174.34835154899923,92.2347306238827,161.81332487576336,112.95187059170716,11.82824979
Iso Week 296,865.5676774580661,386.8600161449649,105.35379024028668,139.34244238151274,147.566386847175,101.5587049214844,143.72432957739122,102.0371008848969,9.315309325
Iso Week 297,1043.4368083739591,389.32881246843925,121.89716330176172,150.08804332697292,155.90396480441427,70.66881534581444,135.2621702777847,106.42377433223513,7.736646681
Iso Week 298,821.8148886923883,265.8198381214782,146.45073357947135,150.19791888191432,157.58590825700873,79.68793944261654,161.1424901190585,91.6998103257274,9.389363032
Iso Week 299,1055.612423575854,343.3776157437407,182.83822879965155,211.75694050418016,149.45249991353782,85.48205244883536,150.2203700539337,114.789411693059,11.99787151
Iso Week 300,992.0161520554324,353.9677512667513,179.8611074423168,197.5118786465437,148.9387271737876,54.89170664532164,142.03078641544627,120.48525086011983,16.76079139
Iso Week 301,1252.4424437503856,305.3252896714663,165.15766619893716,163.15086098595606,132.1906996816221,125.07480553372446,169.6298374344445,113.43404646563924,20.13079603
Iso Week 302,1624.2077564796457,300.65527997158443,168.26804405643594,211.0852061480725,206.0953735259444,111.12305879571524,151.29857372650807,102.5444583345868,21.14440797
Iso Week 303,2059.271171495458,349.420932855437,143.0349269668602,285.61012615090254,258.7861645162698,115.36979057194895,175.9658834415944,137.65451852472785,27.43317274
Iso Week 304,2348.245155109017,299.2939501067657,194.616219115866,226.5317417333825,256.00484793014186,138.27807445010484,145.92226766013397,133.3104814748511,34.14120943
Iso Week 305,1878.8884820039095,233.2825545673293,201.92200767745013,276.7823909310385,154.7122068182198,129.16974507505049,163.56860385340406,121.5048730658186,30.34352684
Iso Week 306,1188.0192709004416,366.3635643465836,175.11442451625473,260.9412211347091,181.2503952788252,136.8816077238431,173.25268569753072,80.78378875040161,28.969779
Iso Week 307,864.7659225515202,299.7647284266656,147.7519537006107,164.9506375240973,153.32788286138438,118.08151738829623,156.23878285302774,93.96619092562072,25.52615984
Iso Week 308,778.8080611423741,302.1825772907273,156.7309436439885,163.24319581049477,119.27003914347527,105.7149384019138,170.9744824084043,97.88476596666298,27.18069239
Iso Week 309,655.4855443229253,245.642319771656,107.51066563551908,82.09210151576588,94.95597717369948,123.4554008319948,120.52322667479822,123.0303152646055,23.47977097
